Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	1/136	0.2990100282046982	0.3252061508258858	0	0	2.8777051561365288	3.474190606089195	CLN3
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	1/137	0.300845077626674	0.3267929655719746	0	0	2.856401384083045	3.43099462663308	FYN
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	1/139	0.3045010534116083	0.3303513301057273	0	0	2.814720090934925	3.346929427112631	KCNB1
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	1/140	0.3063220034368226	0.3319124949957592	0	0	2.794329242488362	3.3060224304531567	KCNB1
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	1/143	0.3117568436747029	0.3369610661110906	0	0	2.734879867439933	3.187589296654268	CLN3
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	1/143	0.3117568436747029	0.3369610661110906	0	0	2.734879867439933	3.187589296654268	PRNP
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	1/144	0.3135591595758441	0.3384880865483336	0	0	2.715617715617716	3.1494844355936293	CX3CL1
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	2/437	0.3147942181475375	0.3393997215511292	0	0	1.7942988505747126	2.0739154383565	GRM2;CDK5R1
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	1/146	0.317149915398092	0.3415158320705601	0	0	2.6778904665314403	3.075237722209844	FMR1
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	1/148	0.3207222474105463	0.3449351893561445	0	0	2.6411898092570363	3.00350770771899	CLN3
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	1/149	0.3225015334142144	0.3464200649406086	0	0	2.6232114467408585	2.9685503818362675	CX3CL1
GO_Biological_Process_2021	response to cytokine (GO:0034097)	1/150	0.3242762482674995	0.3478963700548853	0	0	2.605474404526912	2.934179774427278	APP
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	1/156	0.3348291839644622	0.3578924487885825	0	0	2.5038583175205567	2.7395584589081747	CDK5R1
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	1/156	0.3348291839644622	0.3578924487885825	0	0	2.5038583175205567	2.7395584589081747	CDK5R1
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	1/156	0.3348291839644622	0.3578924487885825	0	0	2.5038583175205567	2.7395584589081747	CDK5R1
GO_Biological_Process_2021	cellular response to starvation (GO:0009267)	1/158	0.3383107779497758	0.3607264613967548	0	0	2.471712251779693	2.6788178729969903	CPEB4
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	1/158	0.3383107779497758	0.3607264613967548	0	0	2.471712251779693	2.6788178729969903	FYN
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	1/159	0.3400448664202896	0.3621311138716074	0	0	2.455944403077687	2.649172484643897	PTK2B
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	2/464	0.340636615484816	0.3623172813418667	0	0	1.6870995670995672	1.8169033437049416	PLCB1;CDK5R1
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	2/468	0.3444433679094166	0.3659184434147715	0	0	1.672274678111588	1.7823531475712848	APP;GRM5
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	0.3501413125542612	0.3715174610618474	0	0	1.6505084745762713	1.7320740547221904	PTK2B;CX3CL1
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	1/169	0.3571424402440649	0.3781676717799053	0	0	2.3085901027077496	2.376971890917308	CDK5R1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	2/482	0.3577144145029713	0.3781676717799053	0	0	1.6223333333333334	1.6677916580889498	FYN;CX3CL1
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	2/482	0.3577144145029713	0.3781676717799053	0	0	1.6223333333333334	1.6677916580889498	APP;FMR1
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	1/170	0.358828110952383	0.3788841171538528	0	0	2.2948137835015663	2.3519817363690425	GRID2
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	1/171	0.3605094463419074	0.38019746222223	0	0	2.281199538638985	2.3273644455198466	CX3CL1
GO_Biological_Process_2021	neuron differentiation (GO:0030182)	1/174	0.3655275498897916	0.3850223525505805	0	0	2.241301144735351	2.255676013683928	CDK5R1
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	4/1183	0.3702065291099498	0.3893235876421056	0	0	1.3266186033361609	1.3182532678479728	APP;PLCB1;CX3CL1;GRIN1
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	1/177	0.3705070275949612	0.3893235876421056	0	0	2.2027629233511585	2.1870855656851105	CLN3
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	1/178	0.3721583203839063	0.3901152960357233	0	0	2.190207156308851	2.16487943170852	FYN
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	1/178	0.3721583203839063	0.3901152960357233	0	0	2.190207156308851	2.16487943170852	APP
GO_Biological_Process_2021	protein stabilization (GO:0050821)	1/179	0.3738053646134639	0.391369713071205	0	0	2.177792465300727	2.142991412489484	GNAQ
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	1/180	0.3754481708869022	0.3921447842556707	0	0	2.1655164859239786	2.1214154053805587	APP
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	1/180	0.3754481708869022	0.3921447842556707	0	0	2.1655164859239786	2.1214154053805587	FMR1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	1/185	0.3835990072607423	0.3996972869419485	0	0	2.10613810741688	2.018012074058168	FYN
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	1/185	0.3835990072607423	0.3996972869419485	0	0	2.10613810741688	2.018012074058168	GRIA1
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	1/189	0.3900444777899704	0.4059265283826159	0	0	2.060909470171047	1.9403349327010695	CX3CL1
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	1/191	0.3932423780890841	0.408765103539969	0	0	2.0390092879256967	1.903066742490572	PTK2B
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	1/194	0.3980084195125634	0.4132249899120879	0	0	2.007010057909174	1.849022479742	APP
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	0.4074306117999475	0.4225026272722606	0	0	1.9459060005911912	1.7471991060741807	APP
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	1/209	0.4212933050291481	0.4363574279741712	0	0	1.8608597285067876	1.6085755341735564	PLCB1
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	3/908	0.4223134137741823	0.436893281630672	0	0	1.288285037772015	1.1105114341779705	APP;CX3CL1;GRIN1
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	1/212	0.4258431314054641	0.439498433718941	0	0	1.8341232227488151	1.5657620833632473	FYN
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	1/212	0.4258431314054641	0.439498433718941	0	0	1.8341232227488151	1.5657620833632473	PLCB1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	1/214	0.4288568389680964	0.4420837402885834	0	0	1.8167172972475376	1.5380912248870855	CX3CL1
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	1/216	0.4318550303693835	0.4446469447760595	0	0	1.7996352029183766	1.511091277369874	APP
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	1/217	0.4333483319897225	0.4456564502947561	0	0	1.79121278140886	1.4978361524835244	APP
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	1/221	0.4392831388882651	0.4512258246972842	0	0	1.758288770053476	1.4463878777263766	PTK2B
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/224	0.4436941954133159	0.4552187199695059	0	0	1.7343708783962015	1.4093839479478338	CX3CL1
GO_Biological_Process_2021	inflammatory response (GO:0006954)	1/230	0.4524144494835813	0.4636181091995662	0	0	1.6884151040328794	1.3391775759272708	CX3CL1
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	1/231	0.4538547321694209	0.4645462452947311	0	0	1.6809889173060528	1.3279444399880194	CDK5R1
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	0.4846173352169308	0.4954499580041328	0	0	1.532524120759415	1.110153881724582	GNAQ
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	1/258	0.4913681710436314	0.5017613873524274	0	0	1.5023270008392462	1.067495866898964	PLCB1
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	1/261	0.4953769629323115	0.5052612450565478	0	0	1.484766214177979	1.042953633828169	PTK2B
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	3/1025	0.5022891077298682	0.5117107088127263	0	0	1.1337912855944727	0.7807053381842889	APP;PTK2B;FYN
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	1/267	0.503301803945571	0.5121419995652239	0	0	1.4508329647648532	0.996091542095852	CX3CL1
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	1/269	0.5059161927325524	0.5142002005667696	0	0	1.4398595258999125	0.98109760376988	PTK2B
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	1/286	0.5276003690863094	0.535612991514022	0	0	1.3528035775713794	0.8650044668868858	NCSTN
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	1/300	0.5447547318030103	0.5523825693545109	0	0	1.2885435110499048	0.7826866085510852	APP
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	1/336	0.586109751677373	0.5936239792629803	0	0	1.1479660520924788	0.6132988169544038	HOMER3
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	1/345	0.5958586497251243	0.6020943797803873	0	0	1.1174190606475147	0.578545735519647	PLCB1
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	1/345	0.5958586497251243	0.6020943797803873	0	0	1.1174190606475147	0.578545735519647	APP
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	1/350	0.6011770158947741	0.6067628650552366	0	0	1.10112927692567	0.5603270879021058	FMR1
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	2/948	0.713224638317663	0.7190164857285953	0	0	0.8034672304439746	0.2715388591526153	PLCB1;CDK5R1
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	0.7184702876332344	0.7234654460640565	0	0	0.7952614379084967	0.2629380269375428	NCSTN
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	0.7214585945758624	0.7256337021833615	0	0	0.78852698104035	0.2574385177505668	NCSTN
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	0.723679387511391	0.7270258817889004	0	0	0.7835487377702621	0.2534050052884057	NCSTN
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	1/511	0.74013817489606	0.7427021639545914	0	0	0.7473279507881584	0.2248847217966272	PLCB1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	3/2206	0.9363904956706888	0.9385505660182568	0	0	0.4931586797224564	0.0324117166444503	APP;CX3CL1;GRIN1
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	1/1079	0.9442941678174108	0.9453820643241128	0	0	0.3432282003710575	0.0196729971091889	APP
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	2/2244	0.9845442179662148	0.9845442179662148	0	0	0.3158965209634255	0.0049205519794176	PLCB1;CDK5R1
